url,nama,perguruan_tinggi,program_studi,bidang,sinta_score_overall,sinta_score_3yr,affil_score_overall,affil_score_3yr
https://sinta.kemdiktisaintek.go.id/authors/profile/5991845,WAHYUDIN,Universitas Pendidikan Indonesia,S3 - Pendidikan Dasar,Pendidikan Matematika,6.012,910,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6684027,NUR ALAMSYAH,Universitas Informatika Dan Bisnis Indonesia,S1 - Sistem Informasi,"Algorithm Model, Machine Learning, Data Science",2.317,1.124,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975143,GANDEVA BAYU SATRYA,Universitas Telkom,Unknown,"IWSN, Wireless Security, Android Forensics, Post-Quantum Cryptography",3.563,1.108,40,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6718453,TAHTA AMRILLAH,Universitas Airlangga,S1 - Rekayasa Nanoteknologi,"Nanotechnology, Nanoscience, Nanomaterial Synthesis, Functional Materials",2.534,1.115,2.534,1.115
https://sinta.kemdiktisaintek.go.id/authors/profile/6034719,FAUZAN,Universitas Andalas,S3 - Teknik Sipil,structural and civil engineering,3.218,971,2.874,804
https://sinta.kemdiktisaintek.go.id/authors/profile/6749103,HERYANTO,Universitas Hasanuddin,S1 - Fisika,material physics,3.177,934,2.636,735
https://sinta.kemdiktisaintek.go.id/authors/profile/260196,SUGIARTO,Universitas Syiah Kuala,S2 - Teknik Sipil,"Transportation Planning, Transport Policy, Travel Behavior Analysis, Traffic Safety",3.688,918,950,550
https://sinta.kemdiktisaintek.go.id/authors/profile/6006638,ALAM RAHMATULLOH,Universitas Siliwangi,S1 - Informatika,"Microservices, Artificial Intelligence, IoT, Microservices, Artificial Intelligence, IoT, Security Systems, Security Systems, Service Computing, Service Computing",3.841,1.498,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6074177,SITI FATIMAH,Universitas Negeri Padang,S1 - Pendidikan Sejarah,"History, Cultural, Tourism, Gender, Social Science",2.692,1.254,2.692,1.254
https://sinta.kemdiktisaintek.go.id/authors/profile/5989087,KUN HARISMAH,Universitas Muhammadiyah Surakarta,S2 - Teknik Kimia,"Synthesis organic, natural products stevia, herbal, essensial oils, clove",4.388,1.410,5.746,1.947
https://sinta.kemdiktisaintek.go.id/authors/profile/6051668,DEDI IRAWAN,Universitas Riau,S2 - Pendidikan Fisika,Optoelectronics,3.347,1.370,3.345,1.370
https://sinta.kemdiktisaintek.go.id/authors/profile/6694428,ARIEF RAMADHAN,Universitas Telkom,S1 - PJJ Informatika,"Information Systems, e-Learning, Extended Reality, Software Engineering, Metaverse",3.310,1.100,40,40
https://sinta.kemdiktisaintek.go.id/authors/profile/6120545,ANDRYANTO. A,Politeknik Pertanian Negeri Pangkajene Kepulauan,D4 - Pengolahan dan Penyimpanan Hasil Perikanan,Computer Science,2.878,1.097,1.604.150.000,1.566.580.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5992683,RAHMAT SAFE'I,Universitas Lampung,S2 - Kehutanan,"Forest Health, Forestry",2.862,1.082,2.862,1.082
https://sinta.kemdiktisaintek.go.id/authors/profile/6012131,IMAM SANTOSO,Universitas Brawijaya,S3 - Teknologi Industri Pertanian,,3.072,1.069,3.072,1.069
https://sinta.kemdiktisaintek.go.id/authors/profile/6706090,MUCHAMAD ARIF AL ARDHA,Universitas Negeri Surabaya,S3 - Pendidikan Jasmani,"Physical Education, Sport Biomechanics, Motion Analysis, Sport Science, Early Childhood Education",2.529,1.057,2.735.340.000,1.851.840.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5049,HADIYANTO,Universitas Diponegoro,S2 - Epidemiologi,"Chemical Engineering, Chemical Engineering, Chemical Engineering, Bioprocess, Bioprocess, Bioprocess, Food Engineering, Food Engineering, Food Engineering, Microalgae., Microalgae., Microalgae.",9.798,1.865,813.133.000,222.285.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6709385,HIDAYAT ARIFIN,Universitas Airlangga,Profesi - Pendidikan Profesi Ners,Nursing,2.937,932,2.937,932
https://sinta.kemdiktisaintek.go.id/authors/profile/23059,SURAHMA ASTI MULASARI,Universitas Ahmad Dahlan,S2 - Kesehatan Masyarakat,"Kesehatan Masyarakat, kesehatan lingkungan, kebijakan & manajemen pengelolaan lingkungan",6.263,1.420,4.338,1.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5986007,YUDA TURANA,Universitas Katolik Indonesia Atma Jaya,Profesi - Profesi Dokter,Neurologi,3.160,930,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6005600,IRMA ISNAFIA ARIEF,Institut Pertanian Bogor,S1 - Teknologi Hasil Ternak,"lactic acid bacteria, lactic acid bacteria, probiotic, probiotic, milk and meat processing, animal product technology, milk and meat processing, animal product technology",4.062,1.126,4.062,1.126
https://sinta.kemdiktisaintek.go.id/authors/profile/6126143,DWI AGUS KURNIAWAN,Universitas Jambi,S1 - Pendidikan Fisika,"Pendidikan Sains, Pendidikan Fisika",4.989,1.017,4.989,1.017
https://sinta.kemdiktisaintek.go.id/authors/profile/257453,ANWAR ILMAR RAMADHAN,Universitas Muhammadiyah Jakarta,S1 - Teknik Mesin,"Heat Transfer, Thermodynamics, Thermofluid, Nanofluid, New and Renewable Energy",5.037,1.375,5.037,1.375
https://sinta.kemdiktisaintek.go.id/authors/profile/4921,HERI SUTANTO,Universitas Diponegoro,S1 - Fisika,"Materials Physics, Medical Physics, Photocatalysis, Smart Materials Synthesis, Thin Film Synthesis and Characteriz",6.155,1.095,617.482.000,130.462.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6778222,MUHAMAD BASYRUL MUVID,Universitas Dinamika,S1 - Sistem Informasi,"Islamic education, Islamic studies, Islamic thought, Religious studies, Islamic educational philosophy",3.102,1.004,3.102,1.004
https://sinta.kemdiktisaintek.go.id/authors/profile/28599,ACHMAD RIZAL,Universitas Telkom,S3 - Teknik Elektro,"biomedical signal processing, biomedical image processing, telemedicine, biomedical instrumentation, data mining",5.189,1.532,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6033680,TRIO ADIONO,Institut Teknologi Bandung,S3 - Teknik Elektro dan Informatika,"Wireless Communication, WiMax, LTE, Visible Light Communication, Video Compression",9.667,1.276,9.667,1.276
https://sinta.kemdiktisaintek.go.id/authors/profile/6002040,IWAN SUSANTO,Politeknik Negeri Jakarta,S2 Terapan - Rekayasa Teknologi Manufaktur,Materials Science,2.635,1.201,72,30
https://sinta.kemdiktisaintek.go.id/authors/profile/6000584,ANDRI NIRWANA. AN,Universitas Muhammadiyah Surakarta,S2 - Ilmu Al-Quran dan Tafsir,"Metodologi Tafsir Al-Qur'an, Metode Penelitian Tafsir/Qur'an, Qawaid Tafsir, Studi Kitab tafsir",3.747,1.159,4.235,1.475
https://sinta.kemdiktisaintek.go.id/authors/profile/6023233,JAMARI,Universitas Diponegoro,S3 - Teknik Mesin,"Tribology, Engineering Design",10.352,1.703,677.291.000,173.908.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6765750,YOPPY WAHYU PURNOMO,Universitas Negeri Yogyakarta,S3 - Pendidikan Dasar,"mathematics education in elementary school, psychology of learning mathematics, teacher education",2.002,906,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975988,ISTIE SEKARTINING RAHAYU,Institut Pertanian Bogor,S1 - Teknologi Hasil Hutan,"Biomaterial Physics, Material Science and Engineering, Wood Modifications, Wood Nano Impregnations",2.975,985,2.975,985
https://sinta.kemdiktisaintek.go.id/authors/profile/6779857,ARJON TURNIP,Universitas Padjadjaran,S1 - Teknik Elektro,"Brain Engineering, Instrumentation and Control, Signal Processing",5.580,960,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6008769,JUMADI,Universitas Muhammadiyah Surakarta,S1 - Geografi,"GIS, Agent-based Modelling, Disaster Management",2.186,1.007,2.815,1.288
https://sinta.kemdiktisaintek.go.id/authors/profile/5981297,JUNAIDI,Universitas Muhammadiyah Palopo,S1 - Akuntansi,Accounting,3.240,1.643,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5973712,EKO PRIYO PURNOMO,Universitas Muhammadiyah Yogyakarta,S3 - Ilmu Pemerintahan,"Political Ecology, Sustainability, Green Policy, Ilmu Pemerintahan",3.934,1.278,157,42
https://sinta.kemdiktisaintek.go.id/authors/profile/5978243,SAHARMAN GEA,Universitas Sumatera Utara,S3 - Ilmu Kimia,"Material Science, Nanotechnology",4.264,1.111,4.264,1.111
https://sinta.kemdiktisaintek.go.id/authors/profile/5990029,HARYONO,Universitas Bhayangkara Surabaya,S1 - Ekonomi Pembangunan,"ekonomi pembangunan, ekonomi spatial, ekonomi pertanian syariah, ekonomi lingkungan, ekonomi publik",2.861,984,2.861,984
https://sinta.kemdiktisaintek.go.id/authors/profile/6685344,YUDI FERNANDO,Universitas Bina Nusantara,S1 - PJJ Manajemen,"Circular Supply Chain, Halal Supply Chain Management, Halal Logistics, Sustainable Digital Business",5.630,1.043,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975431,GEMILANG LARA UTAMA SARIPUDIN,Universitas Padjadjaran,S2 - Ilmu Lingkungan,"Food Technology, Food Microbiology, Environmental Sciences",3.201,969,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6008275,ARITA MARINI,Universitas Negeri Jakarta,Profesi - Pendidikan Profesi Guru,"Education, Social Sciences, Environment",5.446,1.723,5.446,1.723
https://sinta.kemdiktisaintek.go.id/authors/profile/6003600,ANDRY ALAMSYAH,Universitas Telkom,S1 - Manajemen,"social network, social computing, blockchain, digital economy, artificial intelligence",5.232,1.424,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6027607,ADITYA WARDHANA,Universitas Telkom,S1 - Administrasi Bisnis,"Marketing, Human Resource, Strategic Management, Business, Education",10.376,1.156,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/256994,NASRUL,Universitas Syiah Kuala,S2 - Pengelolaan Lingkungan,"Water and Waste Water Treatment, Membrane Technology",4.482,969,3.300,750
https://sinta.kemdiktisaintek.go.id/authors/profile/6679487,HASLINAH,Universitas Aufa Royhan,S2 - Kesehatan Masyarakat,"Healt Policy., Administrasi Kesehatan., Healthy City., Manajemen Pelayanan Kesehatan., ledearship",1.964,951,48.334.100.000,34.788.900.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5975209,OSCAR KARNALIM,Universitas Kristen Maranatha,S1 - Teknik Informatika,"Educational Computing, Academic Integrity, Software Engineering, Artificial Intelligence",3.509,947,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6755799,ARWIN DATUMAYA WAHYUDI SUMARI,Politeknik Negeri Malang,S2 Terapan - Teknik Elektro,"Cognitive Artificial Intelligence, Knowledge Growing System, Machine Learning, Cybersecurity",4.300,1.117,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5990031,APRI HERI ISWANTO,Universitas Sumatera Utara,S1 - Kehutanan,"Forest Product and Technology, Wood Science, Fiberboard and Particleboard Technology",6.109,1.597,6.109,1.597
https://sinta.kemdiktisaintek.go.id/authors/profile/6666907,ERNOIZ ANTRIYANDARTI,Universitas Sebelas Maret,S1 - Agribisnis,"Agricultural Economics, Rural Development, Food Security, Circular Economy, Health Economics",3.695,1.799,3.695,1.799
https://sinta.kemdiktisaintek.go.id/authors/profile/6033573,DIKDIK KURNIA,Universitas Padjadjaran,S3 - Ilmu Kimia,Kimia Organik Bahan Alam,4.076,1.066,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6700791,SITI AMINAH,Universitas Djuanda,S1 - Teknologi Pangan,"Teknologi Pangan Halal, Rekayasa Pangan, Teknologi Pangan Hewani",2.228,975,2.228,975
https://sinta.kemdiktisaintek.go.id/authors/profile/5981537,LAMHOT NAIBAHO,Universitas Kristen Indonesia,S1 - Pendidikan Bahasa Inggris,"Psycholinguistics, Language Acqusition, Language Teaching, Linguistics, Curriculum",2.518,917,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6675606,ALFYANANDA KURNIA PUTRA,Universitas Negeri Malang,S1 - Pendidikan Geografi,"Geography Education, Educational Technology, Technology in Education, Learning for Sustainability",2.475,1.269,2.475,1.269
https://sinta.kemdiktisaintek.go.id/authors/profile/53512,ISKHAQ ISKANDAR,Universitas Sriwijaya,S3 - Ilmu Matematika Dan Ilmu Pengetahuan Alam,"Physical Oceanography, Tropical Climate, Chlorophyll-a",4.876,1.125,232,114
https://sinta.kemdiktisaintek.go.id/authors/profile/6754022,IRWANTO,Universitas Negeri Jakarta,S2 - Pendidikan Kimia,"Chemistry Education, STEM Education, Educational Technology",5.138,1.692,5.138,1.692
https://sinta.kemdiktisaintek.go.id/authors/profile/5349,MUHAMMAD NUR,Universitas Diponegoro,S3 - Sains dan Matematika,"Plasma Physics and Applications, Ozone Technology",4.727,914,236.909.000,76.276.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6043909,BENS PARDAMEAN,Universitas Bina Nusantara,S2 - Teknik Informatika,"Bioinformatics, Informatics Computing, Educational Technology",17.659,2.504,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5997582,HWIHANUS,Universitas 17 Agustus 1945 Surabaya,S1 - Akuntansi,"Management, Accounting, Financial",3.504,1.200,3.504,1.200
https://sinta.kemdiktisaintek.go.id/authors/profile/5975888,HERY PURNOBASUKI,Universitas Airlangga,S2 - Biologi,"Plant anatomy, Plant development, mangrove",3.957,1.208,3.957,1.208
https://sinta.kemdiktisaintek.go.id/authors/profile/6031881,AHMAD FAUZI,Universitas Negeri Padang,S2 - Pendidikan Fisika,geofisika,4.013,1.062,4.013,1.062
https://sinta.kemdiktisaintek.go.id/authors/profile/6037433,LUCHMAN HAKIM,Universitas Brawijaya,S3 - Biologi,"Biological/Environmental Conservation, Tourism Management, Ecotourism Planning and Development, Ethnobiology and Indigenous Know",4.247,1.307,4.247,1.307
https://sinta.kemdiktisaintek.go.id/authors/profile/5974723,ROLLANDO,Universitas Ma Chung,S1 - Farmasi,"Natural Product Chemistry, Medicinal Chemistry, Ethnopharmacology, Phytochemistry, Cell Assay",5.263,1.304,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6002762,BAGUS SHANDY NARMADITYA,Universitas Negeri Malang,S1 - Pendidikan Ekonomi,"Education, Economics, Entrepreneurship education, Development Economics, Economic Education",4.195,1.053,4.195,1.053
https://sinta.kemdiktisaintek.go.id/authors/profile/5987242,DANIEL ORANOVA SIAHAAN,Institut Teknologi Sepuluh Nopember,S2 - Teknik Informatika,"software engineering, requirements engineering, semantic web",4.127,1.194,4.127,1.194
https://sinta.kemdiktisaintek.go.id/authors/profile/5982843,WULAN TRI WAHYUNI S.,Institut Pertanian Bogor,S2 - Kimia,"Electrochemical sensor, Electroanalysis, analytical chemistry",3.677,1.152,78,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975696,YAN WATEQULIS SYAIFUDIN,Politeknik Negeri Malang,S2 Terapan - Rekayasa Teknologi Informasi,"Smart Systems, Technology Enhanced Learning, Blockchain, Cyber Security, Spatial Computing",3.431,1.110,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975293,ALFIAN AKBAR GOZALI,Universitas Telkom,D3 - Rekayasa Perangkat Lunak Aplikasi,"Data Analytics, Machine Learning, Optimization Algorithm, Mobile Development",2.814,1.133,120,90
https://sinta.kemdiktisaintek.go.id/authors/profile/5976766,ERNAN RUSTIADI,Institut Pertanian Bogor,S2 - Ilmu Perencanaan Wilayah,"Regional Planning, Regional Development, Tata Ruang, Regional Science, Land Development",4.856,1.047,4.856,1.047
https://sinta.kemdiktisaintek.go.id/authors/profile/5986166,WIWIED EKASARI,Universitas Airlangga,S1 - Farmasi,Pharmacognosy and Phytochemistry,3.133,935,3.133,935
https://sinta.kemdiktisaintek.go.id/authors/profile/6813591,ROY HENDROKO SETYOBUDI,Universitas Muhammadiyah Malang,Unknown,"Department of Agriculture Science, Postgraduate Program",3.459,1.030,3.459,1.030
https://sinta.kemdiktisaintek.go.id/authors/profile/5973423,ANTO,Universitas Aufa Royhan,S2 - Kesehatan Masyarakat,"Public Health and Nutrition, Nutrition and Community Health, Obesity, Stunting, Wasting",3.391,1.082,129.401.000.000,74.992.000.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6010072,IRMANIDA BATUBARA,Institut Pertanian Bogor,S3 - Ilmu Kimia,"natural resources, chemistry, pharmacology",8.118,1.462,8.118,1.462
https://sinta.kemdiktisaintek.go.id/authors/profile/6645824,SELVI,Universitas Negeri Gorontalo,S1 - Manajemen,"Manajemen Keuangan, Good Corporate Governance, Literasi Keuangan, Keuangan UMKM, Kinerja Keuangan",1.326,920,1.319,914
https://sinta.kemdiktisaintek.go.id/authors/profile/6016357,SANI EGA PRIANI,Universitas Islam Bandung,S1 - Farmasi,Teknologi Farmasi,3.142,936,3.145,936
https://sinta.kemdiktisaintek.go.id/authors/profile/29560,TOHARI AHMAD,Institut Teknologi Sepuluh Nopember,S3 - Ilmu Komputer,"Information security, Network security, Data hiding, Computer network, Biometric template protection",7.527,1.579,7.527,1.579
https://sinta.kemdiktisaintek.go.id/authors/profile/6039900,MUHAMMAD LUTHFI HAMZAH,Universitas Islam Negeri Sultan Syarif Kasim Riau,S1 - Pendidikan Ekonomi,"Ilmu Komputer, Sistem Informasi, Web Programming, JAVA, Technology Vocational Education and Training.",1.944,984,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6016586,EMMA MAUREN MOKO,Universitas Negeri Manado,S2 - Biokewirausahaan,Bioteknologi,1.673,952,1.673,952
https://sinta.kemdiktisaintek.go.id/authors/profile/5974510,ACHMAD MUNIR,Institut Teknologi Bandung,S1 - Teknik Telekomunikasi,RF and Microwave Devices,15.158,1.653,15.158,1.653
https://sinta.kemdiktisaintek.go.id/authors/profile/5974063,YERIZON,Universitas Negeri Padang,S2 - Pendidikan Matematika,Mathematics Education,3.677,1.194,3.677,1.194
https://sinta.kemdiktisaintek.go.id/authors/profile/6791963,ILHAM,Universitas Negeri Padang,S1 - Ilmu Keolahragaan,Massage Cedera Olahraga,2.508,1.191,2.508,1.191
https://sinta.kemdiktisaintek.go.id/authors/profile/5975195,ERMATITA,Universitas Sriwijaya,S2 - Ilmu Komputer,"Data Mining, Decision Support System",2.675,1.100,500,124
https://sinta.kemdiktisaintek.go.id/authors/profile/6704206,SILVIA OKTAVIA NUR YUDIASTUTI,Politeknik Negeri Jember,D4 - Teknologi Rekayasa Pangan,"teknologi rekayasa pangan, teknologi rekayasa pangan",2.589,968,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/258318,MARZUKI,Universitas Andalas,S2 - Fisika,"Remote Sensing, Natural Disasters, Climate Change, Atmospheric Physics, Earthquake Precursors",3.776,1.093,3.501,1.002
https://sinta.kemdiktisaintek.go.id/authors/profile/5983527,GATOT SANTOSO,Universitas Pasundan,Unknown,"Desain Mekanikal, Rekayasa Mesin",3.373,1.676,3.373,1.676
https://sinta.kemdiktisaintek.go.id/authors/profile/6771231,MOHAMMAD GHANI,Universitas Airlangga,S1 - Teknologi Sains Data,Data-Driven Dynamical Systems,1.496,1.055,1.496,1.055
https://sinta.kemdiktisaintek.go.id/authors/profile/5993246,VANESSA GAFFAR,Universitas Pendidikan Indonesia,S3 - Manajemen,"Marketing Management, Tourism Marketing, Sports Marketing, Entrepreneurship",2.612,956,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5978747,SURYANI DYAH ASTUTI,Universitas Airlangga,S2 - Teknik Biomedis,"Biophysics and Medical Physics, Antimicrobial Photodynamic Therapy",4.461,1.076,4.461,1.076
https://sinta.kemdiktisaintek.go.id/authors/profile/6054692,NUUR WACHID ABDUL MAJID,Universitas Pendidikan Indonesia,S1 - Pendidikan Sistem dan Teknologi Informasi Kampus P,"TVET, IT in Education, E-Learning",2.886,1.030,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/28742,MAHMUD DWI SULISTIYO,Universitas Telkom,S1 - Informatika,"Computer Vision, Machine Learning, Pattern Recognition, Intelligent Systems",2.099,1.165,30,30
https://sinta.kemdiktisaintek.go.id/authors/profile/5974055,PRASAJA RICARDIANTO,Institut Transportasi dan Logistik Trisakti,S3 - Manajemen,"Manajemen, Transportasi, Logistik, Manajemen Sumber Daya Manusia, Arsitektur",2.311,1.069,2.696,1.174
https://sinta.kemdiktisaintek.go.id/authors/profile/6034047,YUNIFA MIFTACHUL ARIF,Universitas Islam Negeri Maulana Malik Ibrahim Malang,S1 - Teknik Informatika,"Game technology, Blockchain, Metaverse, Recommender system",1.791,978,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/257565,RULLY CHARITAS INDRA PRAHMANA,Universitas Ahmad Dahlan,S3 - Pendidikan,"Realistic Mathematics Education, Design Research, PISA, Ethnomathematics, Inclusion Education",4.348,979,4.313,944
https://sinta.kemdiktisaintek.go.id/authors/profile/38578,WAHYU HIDAYAT,Universitas Lampung,S1 - Kehutanan,"Biocomposite, Pyrolysis, Torrefaction, Wood Anatomy, Wood Modification",3.555,944,3.555,944
https://sinta.kemdiktisaintek.go.id/authors/profile/6008762,HANUNG ADI NUGROHO,Universitas Gadjah Mada,S2 - Magister Teknologi informasi,"biomedical signal & image processing & ana, computer vision, medical imaging, statistical pattern",13.909,1.111,13.909,1.111
https://sinta.kemdiktisaintek.go.id/authors/profile/5973402,Indang Dewata,Universitas Negeri Padang,S2 - Ilmu Lingkungan,"Environmental Science, Chemical Environmental",3.262,945,3.262,945
https://sinta.kemdiktisaintek.go.id/authors/profile/6014328,INUNG WIJAYANTO,Universitas Telkom,S1 - Teknik Telekomunikasi,"Biomedical Engineering, Biomedical Signal Processing, Image Processing, Audio Processing",2.943,947,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6006469,SITI NIKMATIN,Institut Pertanian Bogor,S1 - Fisika,Material Sciences,2.966,1.208,27,9
https://sinta.kemdiktisaintek.go.id/authors/profile/260194,KARNA WIJAYA,Universitas Gadjah Mada,S3 - Doktor Kimia,"Material, Energy, Nanomaterial",10.434,1.514,10.434,1.514
https://sinta.kemdiktisaintek.go.id/authors/profile/5976308,DIETRIECH GEOFFREY BENGEN,Institut Pertanian Bogor,S3 - Ilmu Kelautan,"Marine Ecology and Management, Marine Ecology and Management",4.819,915,4.819,915
https://sinta.kemdiktisaintek.go.id/authors/profile/5976964,ENY LATIFAH,Universitas Negeri Malang,S2 - Fisika,"Quantum Phenomenology, Medical Physics, Computational Physics",2.719,947,2.719,947
https://sinta.kemdiktisaintek.go.id/authors/profile/6029325,RATNAWULAN,Universitas Negeri Padang,S1 - Pendidikan Fisika,Fisika Material,3.817,926,3.817,926
https://sinta.kemdiktisaintek.go.id/authors/profile/51568,MARKUS DIANTORO,Universitas Negeri Malang,S3 - Pendidikan Fisika,"Physics, materials science for Energy",9.998,1.626,9.998,1.626
https://sinta.kemdiktisaintek.go.id/authors/profile/5994290,SUBAIDI,Universitas Islam Nahdlatul Ulama Jepara,S2 - Manajemen Pendidikan Islam,"Pendidikan Islam, Pendidikan Islam",3.852,984,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/36260,WARAS NURCHOLIS,Institut Pertanian Bogor,S3 - Biokimia,"Agricultural Biochemistry, Plant Biochemistry, Medicinal Plant",5.317,1.178,184,42
https://sinta.kemdiktisaintek.go.id/authors/profile/6009138,IRWAN SEMBIRING,Universitas Kristen Satya Wacana,S3 - Ilmu Komputer,,2.577,1.355,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5989648,AHMAD FAUZAN,Universitas Negeri Padang,S3 - Ilmu Pendidikan,Pendidikan Matematika/Mathematics Education,3.314,1.212,3.314,1.212
https://sinta.kemdiktisaintek.go.id/authors/profile/6070063,AGUNG PURNOMO,Universitas Bina Nusantara,S1 - Kewirausahaan (Kampus Kota Malang),"Entrepreneurship, Digital Business, Strategic, Sustainable Business, Bibliometric",5.471,1.414,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979221,HERU KUSWANTO,Universitas Negeri Yogyakarta,S2 - Pendidikan Fisika,"physics, physics education",5.468,946,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6735177,LUKMAN HAKIM,Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi,S2 - Manajemen Pendidikan Islam,manajemen pendidikan,2.646,929,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6038721,INDHANA SUDIHARTO,Politeknik Elektronika Negeri Surabaya,D4 - Teknik Elektro Industri,"Power Quality and Renewable Energy, Power Quality and Renewable Energy",2.504,949,2.504,949
https://sinta.kemdiktisaintek.go.id/authors/profile/6027250,MASLICHAH,Universitas Islam Malang,S1 - Akuntansi,"Manajemen Strategi, Metpen Bisnis, Manajemen Keuangan",5.091,1.752,5.091,1.752
https://sinta.kemdiktisaintek.go.id/authors/profile/6019814,HENDI,Sekolah Tinggi Teologi Soteria Purwokerto,S1 - Teologi (Akademik),New Testament Exegesis and Patristic Study,2.126,1.125,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977204,TOTO NUSANTARA,Universitas Negeri Malang,S3 - Pendidikan Dasar,"Matematika Terapan, Pendidikan Matematika",4.099,913,4.099,913
https://sinta.kemdiktisaintek.go.id/authors/profile/6058164,WIDI ARIBOWO,Universitas Negeri Surabaya,D4 - Teknik Listrik,"Power System, Artificial Intelligence, Renewable Energy, power system stability, Forecasting",2.475,1.139,516.147.000,381.146.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5989124,ARIF ROHMAN,Universitas Negeri Yogyakarta,S3 - Ilmu Pendidikan,"Analisis Implementasi Kebijakan Pendidikan, Ilmu Pendidikan, Politik Pendidikan, dan PAUD Lintas Budaya.",2.320,1.006,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6760240,MUHAMMAD IQHRAMMULLAH,Universitas Muhammadiyah Aceh,S2 - Kesehatan Masyarakat,"Medicinal Chemistry, Pollution, Environmental Health, Public Health",2.670,1.026,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977596,AKHMAD HABIBI,Universitas Jambi,S2 - Teknologi Pendidikan,Educational Technology,4.891,1.393,4.891,1.393
https://sinta.kemdiktisaintek.go.id/authors/profile/6026267,PURWANTO,Universitas Negeri Malang,S2 - Pendidikan Geografi,Geografi,3.130,1.251,3.130,1.251
https://sinta.kemdiktisaintek.go.id/authors/profile/6031323,SITI JAMILATUN,Universitas Ahmad Dahlan,S2 - Teknik Kimia,"Pirolisis Biomassa, Pengolahan Limbah, Renewable energy, Fitoremediasi, Fertilizer dari Sekam Padi",3.186,1.273,2.206,853
https://sinta.kemdiktisaintek.go.id/authors/profile/6018677,ADE ROMADHONY,Universitas Telkom,S2 - Informatika,"information extraction, natural language processing, machine learning",2.073,1.015,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5990012,DEWI MULIYATI,Universitas Negeri Jakarta,S1 - Pendidikan Fisika,"Science Education, Physics, Computational Sciences",3.824,1.221,3.824,1.221
https://sinta.kemdiktisaintek.go.id/authors/profile/6136832,ZAINAL ABIDIN ACHMAD,Universitas Pembangunan Nasional Veteran Jawa Timur,S2 - Ilmu Komunikasi,"Komunikasi Budaya, Cultural Studies, Virtual Ethnography, Marketing Communication",3.663,1.094,3.681,1.094
https://sinta.kemdiktisaintek.go.id/authors/profile/6711276,CRIS KUNTADI,Universitas Bhayangkara Jakarta Raya,S1 - Akuntansi,"Accounting, auditing, financial management, public sector",3.831,932,3.831,932
https://sinta.kemdiktisaintek.go.id/authors/profile/5997941,NURUL IHSAN,Universitas Negeri Padang,S3 - Ilmu Keolahragaan,"Pencak Silat, Teknologi Keolahragaan, Pendidikan Olahraga",2.198,933,2.198,933
